Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Sleep_Debt,Sleep_Caffeine_Interaction,Stress_Cognitive_Interaction,Task_Completion_Time
9,33,10,3.37,5.7,1.4816045409242156,0.0,3.5,2.3,2.517696472610991,2.5572273113676265,4.720372115676775
12,63,8,3.91,6.5,1.308332819650179,0.0,3.9,1.5,2.0149030205422647,2.4449523342809676,5.510723477319505
10,66,14,2.86,5.4,0.6931471805599453,0.003992021269537453,3.3,2.5999999999999996,3.1179499062782403,1.4586150226995167,5.245760115809361
8,38,10,3.19,7.0,0.6931471805599453,0.0,2.2,1.0,2.70805020110221,1.1631508098056809,4.80582269946677
3,19,4,3.42,6.5,1.6863989535702288,0.0,3.4,1.5,2.0149030205422647,2.7700855920216627,4.1893516658004355
16,77,22,3.95,6.4,1.0647107369924282,0.05826890812397577,4.6,1.5999999999999996,2.624668592163159,2.2762411176544437,5.720803458990504
2,9,2,3.07,6.1,0.6931471805599453,0.0,1.0,1.9000000000000004,0.0,0.6931471805599453,3.354455119110024
15,78,22,3.46,5.2,1.6486586255873816,0.10616019582839065,5.9,2.8,1.824549292051046,3.2495989975110415,5.601675918384825
5,17,8,1.46,7.2,0.6931471805599453,0.0,1.5,0.7999999999999998,0.0,0.9162907318741551,3.2511493854184965
16,85,21,2.12,6.2,1.1631508098056809,0.07973496801885356,4.9,1.7999999999999998,2.5952547069568657,2.4664031782234406,5.199601393608879
6,22,5,2.07,5.7,0.6931471805599453,0.0,1.5,2.3,1.9021075263969205,0.9162907318741551,3.8403121578741457
13,61,24,3.06,6.9,0.9555114450274363,0.0,4.0,1.0999999999999996,2.066862759472976,2.0014800002101243,5.2346318148619035
15,90,36,3.7,5.7,1.840549633397487,0.14323416808590783,7.7,2.3,3.169685580677429,3.733135545368474,5.811140992976701
4,25,7,1.74,7.7,0.6931471805599453,0.0,1.7,0.2999999999999998,2.163323025660538,0.9932517730102833,3.7954891891721947
13,66,23,2.81,6.2,1.1939224684724346,0.022739486969489426,4.5,1.7999999999999998,1.9740810260220096,2.4292177439274116,5.228216738868547
10,44,19,3.02,6.1,1.0986122886681098,0.0,3.5,1.9000000000000004,2.580216829592325,2.0794415416798357,4.8969438763431254
17,79,24,2.58,5.7,0.832909122935104,0.10705907229340779,4.3,2.3,1.9021075263969205,1.8855533485144158,5.322131544647291
7,33,8,1.72,7.7,0.6931471805599453,0.0,2.0,0.2999999999999998,3.459466289786131,1.0986122886681098,4.05629649458457
11,37,19,4.81,6.0,0.6931471805599453,0.0,2.7,2.0,2.9444389791664403,1.308332819650179,5.187218194029317
2,15,1,2.08,8.3,0.6931471805599453,0.0,1.1,-0.3000000000000007,2.8678989020441064,0.7419373447293773,3.4719664525503626
16,79,32,3.56,6.0,1.547562508716013,0.1097508639591192,6.2,2.0,2.5649493574615367,3.1755507001298273,5.642757772818427
16,87,26,3.71,5.2,1.4816045409242156,0.1406311297397456,5.9,2.8,2.8094026953624978,3.0473755067058295,5.780033387167461
11,57,9,2.25,6.1,1.33500106673234,0.0,3.8,1.9000000000000004,2.580216829592325,2.454447442303292,4.861748513388538
15,66,14,2.79,7.1,1.4816045409242156,0.0,4.7,0.9000000000000004,2.7212954278522306,2.8320361808832013,5.221112295639065
4,15,5,1.69,7.5,0.7884573603642702,0.0,1.4,0.5,2.1400661634962708,0.9858167945227653,3.271468274987371
4,20,5,1.9,7.4,0.6931471805599453,0.0,1.4,0.5999999999999996,0.0,0.8754687373538999,3.6635616461296463
3,18,7,2.29,8.0,0.6931471805599453,0.0,1.5,0.0,0.0,0.9162907318741551,3.7428940424201746
6,40,16,2.49,4.8,1.0296194171811581,0.0,3.1,3.2,1.7578579175523736,1.884034745337226,4.611152257665639
14,73,16,4.5,6.9,1.3862943611198906,0.0,4.8,1.0999999999999996,0.0,2.734367509419583,5.797576353942562
7,34,6,2.87,7.5,0.6931471805599453,0.0,1.9,0.5,0.0,1.0647107369924282,4.590868401277231
12,63,29,4.35,6.7,1.0647107369924282,0.0,4.5,1.2999999999999998,2.667228206581955,2.2565411544926386,5.616952899321467
8,42,9,2.14,6.5,0.6931471805599453,0.0,2.3,1.5,0.0,1.1939224684724346,4.509539954972841
10,39,19,2.45,6.8,0.6931471805599453,0.0,2.7,1.2000000000000002,3.0633909220278057,1.308332819650179,4.570061008874523
1,5,3,1.72,7.5,0.6931471805599453,0.0,0.9,0.5,3.4339872044851463,0.6418538861723948,2.2617630984737906
3,22,9,2.0,6.8,0.9162907318741551,0.0,2.0,1.2000000000000002,2.0541237336955462,1.3862943611198906,3.8066624897703196
17,94,30,1.97,6.1,1.7578579175523736,0.13540463700620295,7.2,1.9000000000000004,3.2347491740244907,3.571221410645704,5.226713947688344
4,21,2,2.45,6.8,0.6931471805599453,0.0,1.3,1.2000000000000002,2.681021528714291,0.832909122935104,3.9598603348423063
9,44,16,2.53,5.3,1.547562508716013,0.0,4.3,2.7,2.451005098112319,2.827905162910489,4.721351940277501
8,40,16,2.9,8.2,1.0296194171811581,0.0,3.1,-0.1999999999999993,0.0,1.884034745337226,4.762173934797756
17,90,33,4.51,5.8,1.1939224684724346,0.14669437915080352,5.7,2.2,3.4011973816621555,2.6468837658647226,6.008567455007644
2,16,8,2.84,6.4,0.9162907318741551,0.0,1.8,1.5999999999999996,2.0014800002101243,1.308332819650179,3.8381611568296905
1,6,3,3.64,6.6,0.6931471805599453,0.0,0.9,1.4000000000000004,2.028148247292285,0.6418538861723948,3.1285133847878095
5,22,6,2.27,6.0,0.6931471805599453,0.0,1.6,2.0,0.0,0.9555114450274363,3.930648469551311
3,21,11,3.38,7.5,0.6931471805599453,0.0,1.8,0.5,0.0,1.0296194171811581,4.276388302650885
7,41,9,2.95,7.2,0.9555114450274363,0.0,2.6,0.7999999999999998,0.0,1.6409365794934714,4.80361112466193
11,51,12,3.65,5.7,1.3862943611198906,0.0,3.9,2.3,1.9021075263969205,2.5416019934645457,5.231910434350438
11,41,15,3.54,6.7,0.6931471805599453,0.0,2.6,1.2999999999999998,2.667228206581955,1.2809338454620642,4.984565066363072
17,84,20,3.39,4.5,1.547562508716013,0.1604167214059047,5.7,3.5,3.332204510175204,3.095125017432026,5.655152297688134
2,11,3,3.31,8.5,0.8754687373538999,0.0,1.3,-0.5,0.0,1.0367368849500223,3.6219380483600547
5,24,7,2.06,6.4,1.2809338454620642,0.0,2.6,1.5999999999999996,2.0014800002101243,2.0489823341951277,3.9207845110967185
17,104,34,2.6,5.2,1.589235205116581,0.20048886074940359,7.1,2.8,3.4719664525503626,3.356548629993273,5.603593747400769
10,53,20,4.0,8.1,1.5040773967762742,0.0,4.7,-0.09999999999999964,3.2308043957334744,2.859339648648436,5.3612921657094255
17,91,23,3.36,6.9,1.62924053973028,0.07325046173959267,6.3,1.0999999999999996,2.066862759472976,3.2895206644375325,5.7260656828966585
3,19,11,3.03,7.0,1.308332819650179,0.0,2.7,1.0,2.70805020110221,2.115049969147204,4.070222620101691
9,42,10,3.13,5.8,0.6931471805599453,0.0,2.4,2.2,2.533696813957432,1.2237754316221157,4.886280713056833
9,52,23,4.82,6.5,1.589235205116581,0.0,5.1,1.5,2.6390573296152584,3.0392705755684744,5.527999494701829
3,13,8,3.15,7.1,0.9555114450274363,0.0,1.7,0.9000000000000004,2.7212954278522306,1.3137236682850553,3.736478432913215
2,9,1,1.59,5.4,0.6931471805599453,0.0,0.9,2.5999999999999996,0.0,0.6418538861723948,2.7285062096695922
13,83,27,2.99,5.2,1.2237754316221157,0.10885440491208209,5.3,2.8,0.0,2.618854622297739,5.51813539443367
9,46,8,2.93,7.6,0.8754687373538999,0.0,2.6,0.40000000000000036,2.151762203259462,1.534714366238164,4.911035928873501
5,24,10,2.58,6.0,0.6931471805599453,0.0,1.8,2.0,0.0,1.0296194171811581,4.1418640781900775
13,74,18,2.78,5.6,1.4816045409242156,0.05164323315183845,5.2,2.4000000000000004,2.879198457298039,2.9274534328006965,5.331365220594237
3,18,9,2.27,7.2,0.6931471805599453,0.0,1.6,0.7999999999999998,3.1179499062782403,0.9555114450274363,3.7343307170178535
9,53,17,4.68,5.2,1.0986122886681098,0.0,3.6,2.8,1.824549292051046,2.1041341542702074,5.517613526133353
1,2,0,1.15,7.6,0.6931471805599453,0.0,0.7,0.40000000000000036,0.0,0.5306282510621704,1.1939224684724346
7,27,13,3.01,6.8,1.7227665977411035,0.0,4.2,1.2000000000000002,3.5553480614894135,3.011605622710281,4.410006521180839
7,44,18,2.65,5.2,1.6486586255873816,0.0,4.7,2.8,3.295836866004329,3.0320642028013816,4.767289035464526
7,35,10,2.59,6.4,1.3862943611198906,0.0,3.3,1.5999999999999996,2.0014800002101243,2.388762789235098,4.517976974285714
3,8,1,1.88,6.2,0.6931471805599453,0.0,0.9,1.7999999999999998,0.0,0.6418538861723948,2.7750856024383683
13,83,25,2.42,4.2,1.8870696490323797,0.1484200051182733,7.1,3.8,2.6100697927420065,3.707701208354524,5.307574387810713
15,73,13,3.05,5.4,1.4816045409242156,0.06203539091945264,4.9,2.5999999999999996,3.508555899982655,2.8713021951758138,5.410082329878857
15,74,16,3.1,5.6,1.33500106673234,0.0657877405380031,4.7,2.4000000000000004,2.501435951739211,2.6504210882655737,5.439816928821736
2,20,4,1.49,5.4,1.4586150226995167,0.0,2.8,2.5999999999999996,1.8562979903656263,2.3263016196113617,3.427514689979529
12,60,17,2.17,5.2,1.1939224684724346,0.028587456851912555,4.0,2.8,2.4336133554004498,2.322387720290225,4.876722876509988
10,36,6,1.76,5.8,0.6931471805599453,0.0,2.0,2.2,1.916922612182061,1.0986122886681098,4.1644923221241825
9,45,12,2.77,6.7,0.9932517730102833,0.0,3.0,1.2999999999999998,0.0,1.8082887711792655,4.833500263989602
8,42,12,2.47,6.1,0.6931471805599453,0.0,2.5,1.9000000000000004,0.0,1.252762968495368,4.651481088851342
13,61,22,2.45,5.5,1.6863989535702288,0.04018178963283184,5.6,2.5,2.4849066497880004,3.2441536320524693,5.013630803076055
1,4,2,3.05,6.8,1.308332819650179,0.0,1.8,1.2000000000000002,2.0541237336955462,1.7681496035889213,2.580216829592325
10,46,24,3.11,5.6,0.6931471805599453,0.0,3.2,2.4000000000000004,3.152736022363656,1.4350845252893227,4.9702298794612165
4,27,11,3.45,7.0,0.9162907318741551,0.0,2.3,1.0,2.0794415416798357,1.4929040961781488,4.544889255103161
6,22,8,2.53,5.2,0.6931471805599453,0.0,1.7,2.8,1.824549292051046,0.9932517730102833,4.03706849440237
15,90,30,3.51,5.4,0.9555114450274363,0.13889199886661863,5.1,2.5999999999999996,3.508555899982655,2.214846178686039,5.758586266696875
8,30,13,3.3,6.8,0.9932517730102833,0.0,2.5,1.2000000000000002,3.339321977944068,1.6582280766035324,4.605170185988092
12,56,13,3.4,5.9,0.6931471805599453,0.0,2.9,2.0999999999999996,3.202746442938317,1.3609765531356006,5.254365479018854
11,51,12,2.05,5.8,0.6931471805599453,0.0,2.7,2.2,1.916922612182061,1.308332819650179,4.65918477429433
4,13,2,2.71,6.4,0.6931471805599453,0.0,1.1,1.5999999999999996,2.624668592163159,0.7419373447293773,3.5898875049069856
4,17,4,2.48,6.7,0.6931471805599453,0.0,1.3,1.2999999999999998,2.667228206581955,0.832909122935104,3.764914140389934
4,17,5,2.17,5.7,1.1631508098056809,0.0,2.1,2.3,1.9021075263969205,1.7263316639056,3.6346872250305093
6,34,6,3.32,5.4,0.6931471805599453,0.0,1.9,2.5999999999999996,2.468099531471619,1.0647107369924282,4.735145262409837
15,75,27,3.19,7.5,1.5040773967762742,0.005982071677547464,5.7,0.5,2.1400661634962708,3.0421386463681466,5.481680047850402
3,14,5,2.91,6.0,0.6931471805599453,0.0,1.3,2.0,3.4339872044851463,0.832909122935104,3.7314599016490546
1,3,1,1.52,6.5,0.6931471805599453,0.0,0.7,1.5,0.0,0.5306282510621704,1.7155981082624912
5,26,6,2.39,5.7,0.6931471805599453,0.0,1.7,2.3,1.9021075263969205,0.9932517730102833,4.145354483129846
17,90,25,3.51,7.0,1.547562508716013,0.07232066157962612,6.2,1.0,2.70805020110221,3.1755507001298273,5.758586266696875
15,70,19,4.31,6.3,1.62924053973028,0.03149866705937099,5.5,1.7000000000000002,3.265759410767051,3.159125820462427,5.712742216027673
4,14,4,2.86,7.1,0.6931471805599453,0.0,1.2,0.9000000000000004,2.0918640616783932,0.7884573603642702,3.714547200862514
15,60,17,2.31,8.3,1.7227665977411035,0.0,5.4,-0.3000000000000007,3.5322256440685598,3.2519236789144013,4.938781190328272
3,12,2,1.97,7.4,0.6931471805599453,0.0,1.1,0.5999999999999996,3.1441522786722644,0.7419373447293773,3.204371138665319
10,52,10,2.77,7.4,0.6931471805599453,0.0,2.7,0.5999999999999996,3.1441522786722644,1.308332819650179,4.977009566446595
6,27,7,2.79,5.2,1.7749523509116738,0.0,4.1,2.8,2.4336133554004498,3.0487989944906833,4.335066045810379
8,33,5,3.3,5.6,0.6931471805599453,0.0,1.8,2.4000000000000004,2.879198457298039,1.0296194171811581,4.699570861409575
1,6,2,2.31,6.3,0.6931471805599453,0.0,0.9,1.7000000000000002,2.6100697927420065,0.6418538861723948,2.698673039289613
1,4,0,2.02,7.8,0.6931471805599453,0.0,0.7,0.20000000000000018,2.8094026953624978,0.5306282510621704,2.206074192613202
2,13,2,1.62,6.2,0.7884573603642702,0.0,1.2,1.7999999999999998,1.9740810260220096,0.8919980393051105,3.0937660138253564
15,68,21,3.55,3.1,1.0986122886681098,0.178146185383474,4.3,4.9,2.33214389523559,2.2617630984737906,5.490589254195159
16,71,29,2.33,4.4,1.308332819650179,0.15700374880966478,5.2,3.5999999999999996,2.9231615807191558,2.7107133185216936,5.114574800598636
15,76,19,3.11,6.4,1.33500106673234,0.037295784743696894,4.9,1.5999999999999996,3.005682604407159,2.6892071133007303,5.469577975982566
4,24,5,2.65,5.2,0.6931471805599453,0.0,1.6,2.8,2.4336133554004498,0.9555114450274363,4.168214410788556
5,32,15,3.68,7.3,1.308332819650179,0.0,3.3,0.7000000000000002,2.1162555148025524,2.2935443483418965,4.777104649895559
16,80,25,3.07,5.3,1.4350845252893227,0.1231021971339834,5.6,2.7,2.8273136219290276,2.940219563623732,5.507767590730244
5,21,5,3.3,9.0,0.6931471805599453,0.0,1.5,-1.0,2.9444389791664403,0.9162907318741551,4.252771798816619
16,56,16,3.22,6.4,1.1631508098056809,0.0009995003330835331,3.8,1.5999999999999996,3.005682604407159,2.2364452904895007,5.200263426072649
14,64,23,5.69,7.3,1.5260563034950492,0.0,5.2,0.7000000000000002,2.747270914255491,2.9816333491744893,5.90033561369688
13,59,21,3.5,5.4,1.8718021769015913,0.04114194333117518,6.1,2.5999999999999996,1.8562979903656263,3.542407550213679,5.335131339670753
10,49,10,2.66,5.9,0.6931471805599453,0.0,2.6,2.0999999999999996,2.5494451709255714,1.2809338454620642,4.8777893807628265
5,24,10,2.72,5.3,0.9162907318741551,0.0,2.1,2.7,2.451005098112319,1.423108334242607,4.193888192558362
6,34,11,2.45,4.1,1.0296194171811581,0.0,2.7,3.9000000000000004,2.2192034840549946,1.7681496035889213,4.4343818650078095
6,29,10,1.46,4.2,1.410986973710262,0.0,3.3,3.8,1.6486586255873816,2.418588768750352,3.7690759961082128
8,44,18,2.78,4.9,0.6931471805599453,0.0,2.8,3.0999999999999996,2.7536607123542622,1.33500106673234,4.8147826030179495
14,67,22,3.73,6.8,1.7227665977411035,0.0,5.9,1.2000000000000002,2.0541237336955462,3.337192051686243,5.525094309094667
11,52,14,3.84,5.4,0.6931471805599453,0.0,2.9,2.5999999999999996,1.8562979903656263,1.3609765531356006,5.301711599616052
9,49,20,1.62,6.5,1.0986122886681098,0.0,3.7,1.5,2.6390573296152584,2.128231705849268,4.386765389021055
4,22,10,1.71,5.3,0.6931471805599453,0.0,1.8,2.7,0.0,1.0296194171811581,3.653770277000368
6,24,7,2.9,9.0,0.8754687373538999,0.0,1.9,-1.0,3.332204510175204,1.2974631474132747,4.257030144499196
3,20,10,2.77,8.0,0.6931471805599453,0.0,1.7,0.0,2.1972245773362196,0.9932517730102833,4.032469158504013
17,71,22,5.16,6.1,1.62924053973028,0.07045846364856141,5.7,1.9000000000000004,3.2347491740244907,3.1933528676371146,5.906342293691147
11,58,15,3.19,4.8,0.7419373447293773,0.032467190137501496,3.2,3.2,1.7578579175523736,1.50851199384414,5.225854194814321
7,34,10,2.09,8.1,1.252762968495368,0.0,3.0,-0.09999999999999964,2.8449093838194073,2.1400661634962708,4.277499105319947
17,76,18,4.29,3.8,1.4586150226995167,0.16889853646181394,5.2,4.2,2.995732273553991,2.8992213731731473,5.790082487575285
7,29,11,1.54,5.9,1.0296194171811581,0.0,2.5,2.0999999999999996,0.0,1.7047480922384253,3.8212226411016497
12,48,15,4.31,5.2,0.9162907318741551,0.0,3.1,2.8,2.8094026953624978,1.7316555451583497,5.336960990140241
10,52,13,4.27,4.9,1.4586150226995167,0.0,4.2,3.0999999999999996,3.414442608412176,2.698673039289613,5.407351127572159
5,20,6,2.76,6.9,0.6931471805599453,0.0,1.5,1.0999999999999996,0.0,0.9162907318741551,4.028916756899645
7,35,8,2.03,7.0,1.6094379124341003,0.0,3.8,1.0,2.0794415416798357,2.785011242238338,4.277360322445531
6,32,6,2.52,6.3,0.6931471805599453,0.0,1.9,1.7000000000000002,2.990719731730447,1.0647107369924282,4.402319337941644
10,50,15,3.42,6.0,1.1939224684724346,0.0,3.6,2.0,2.5649493574615367,2.2278615467981093,5.147494476813453
16,70,18,2.93,5.2,1.9021075263969205,0.0916671885258238,6.4,2.8,2.8094026953624978,3.6238074573702215,5.328361487896413
7,35,11,2.34,5.4,1.7047480922384253,0.0,4.3,2.5999999999999996,0.0,3.0130809118886037,4.417635062141249
17,78,28,5.41,5.4,1.3609765531356006,0.13102826240640408,5.5,2.5999999999999996,2.8449093838194077,2.830267833826459,6.047324896604604
4,15,4,2.11,6.0,1.252762968495368,0.0,2.2,2.0,3.4339872044851463,1.8718021769015913,3.48584485572244
1,5,0,3.53,6.6,0.6931471805599453,0.0,0.8,1.4000000000000004,0.0,0.5877866649021191,2.9258461460898246
6,32,13,2.66,8.2,1.6094379124341003,0.0,4.0,-0.1999999999999993,2.856470206220483,2.833213344056216,4.4557416724961625
6,32,14,2.05,5.3,0.8754687373538999,0.0,2.5,2.7,2.8273136219290276,1.5040773967762742,4.198704577546343
12,63,19,2.56,5.2,1.1631508098056809,0.04114194333117518,4.2,2.8,2.8094026953624978,2.3263016196113617,5.089323238338246
16,85,27,3.74,5.4,0.6931471805599453,0.13278111123381847,4.5,2.5999999999999996,3.1179499062782403,1.7047480922384253,5.764877574016012
6,40,8,2.26,5.3,0.6931471805599453,0.0,2.2,2.7,2.451005098112319,1.1631508098056809,4.515245478460105
1,3,1,2.25,6.5,0.6931471805599453,0.0,0.7,1.5,2.6390573296152584,0.5306282510621704,2.0476928433652555
4,20,5,2.03,5.9,0.6931471805599453,0.0,1.4,2.0999999999999996,1.9315214116032138,0.8754687373538999,3.7281001672672174
16,88,27,3.57,7.8,1.4586150226995167,0.026641930946421175,6.0,0.20000000000000018,2.174751721484161,3.034952986707272,5.753080446377488
13,67,16,2.53,7.7,0.9932517730102833,0.0,3.8,0.2999999999999998,3.1822118404966093,2.0095554142156695,5.13879394603006
11,50,9,2.57,5.5,1.8082887711792655,0.0,5.0,2.5,2.4849066497880004,3.2771447329921766,4.863680881139593
11,58,20,3.77,6.4,2.0541237336955462,0.0,6.8,1.5999999999999996,0.0,3.8552409913291616,5.392080896360199
16,80,23,2.21,4.9,1.5686159179138452,0.13365638481267358,5.8,3.0999999999999996,2.7536607123542622,3.1372318358276905,5.180659323079804
17,97,23,2.7,3.9,1.8082887711792655,0.21430460264700538,7.1,4.1,3.0204248861443626,3.616577542358531,5.571773731735836
12,49,9,2.47,4.5,1.8870696490323797,0.02176149178151269,5.3,3.5,2.302585092994046,3.4236109764990554,4.804266916143749
11,38,14,2.46,5.0,0.7884573603642702,0.0,2.6,3.0,0.0,1.415853163361435,4.548388171889107
16,81,17,3.76,6.7,1.824549292051046,0.037295784743696894,6.4,1.2999999999999998,2.667228206581955,3.534562093729579,5.722146158673159
12,64,16,3.03,6.1,1.1314021114911006,0.0,4.0,1.9000000000000004,3.2347491740244907,2.2407096892759584,5.272589217975305
9,54,17,3.59,6.0,1.0986122886681098,0.0,3.7,2.0,2.5649493574615367,2.128231705849268,5.272281351997195
15,66,17,3.81,6.2,1.7578579175523736,0.0246926125903715,5.7,1.7999999999999998,3.4657359027997265,3.344979701663927,5.531252820324716
8,31,6,2.66,5.7,0.6931471805599453,0.0,1.8,2.3,3.169685580677429,1.0296194171811581,4.424367475163407
14,67,28,4.41,5.6,0.6931471805599453,0.07510747248680541,4.0,2.4000000000000004,2.879198457298039,1.6094379124341003,5.691946032880246
12,66,17,3.26,5.5,0.8754687373538999,0.027615167032973367,3.7,2.5,2.4849066497880004,1.8213182714695995,5.376018874211889
7,33,4,3.42,5.8,0.6931471805599453,0.0,1.8,2.2,1.916922612182061,1.0296194171811581,4.734969623522936
16,70,14,3.63,5.0,1.1314021114911006,0.08617769624105233,4.0,3.0,1.791759469228055,2.2407096892759584,5.541655625147766
11,62,21,4.55,6.8,0.6931471805599453,0.0,3.5,1.2000000000000002,3.0633909220278057,1.5040773967762742,5.6458001921178536
11,61,24,2.67,4.3,1.547562508716013,0.08709470685093376,5.3,3.7,1.667706820558076,3.0257763949023677,5.099073430558133
1,5,3,2.51,7.0,0.6931471805599453,0.0,0.9,1.0,2.0794415416798357,0.6418538861723948,2.6063865473257097
11,63,15,4.16,6.6,1.62924053973028,0.0,5.1,1.4000000000000004,2.653241964607215,3.086943153607375,5.57245816843315
17,73,19,3.91,4.9,0.6931471805599453,0.11867152971749864,3.7,3.0999999999999996,3.2386784521643803,1.547562508716013,5.65749417820409
11,56,9,4.6,6.5,1.667706820558076,0.0,4.7,1.5,2.6390573296152584,3.0544727685765913,5.555282466337757
13,78,27,4.11,6.4,1.5686159179138452,0.045928931888399804,6.0,1.5999999999999996,3.4965075614664802,3.1696855806774287,5.773246346316266
2,5,0,0.5,6.3,0.9932517730102833,0.0,1.1,1.7000000000000002,2.990719731730447,1.0543120297715298,1.252762968495368
17,76,13,4.22,4.5,1.6094379124341003,0.126632650933366,5.3,3.5,2.302585092994046,3.100092288878234,5.773681602035868
16,89,25,3.59,6.1,1.410986973710262,0.10165365372649983,5.8,1.9000000000000004,2.580216829592325,2.9433857931817817,5.769913477122026
2,10,5,3.61,5.3,0.7884573603642702,0.0,1.3,2.7,1.840549633397487,0.9400072584914712,3.6136169696133895
11,52,20,3.19,7.2,1.5686159179138452,0.0,4.9,0.7999999999999998,2.7343675094195836,2.976549454137217,5.117274991252462
12,59,12,2.48,4.3,1.6094379124341003,0.05638033343610764,4.8,3.7,2.2617630984737906,3.005682604407159,4.992607091576865
12,51,14,3.22,4.3,1.6094379124341003,0.046883585898850416,4.6,3.7,0.0,2.9652730660692823,5.10727791913436
4,19,7,0.5,6.7,1.1939224684724346,0.0,2.3,1.2999999999999998,2.0412203288596382,1.838961070712349,2.3513752571634776
17,79,41,4.71,7.9,1.824549292051046,0.055434706888100586,7.5,0.09999999999999964,2.186051276738094,3.6888794541139363,5.921819677402093
9,48,18,2.38,5.8,1.667706820558076,0.0,4.9,2.2,1.916922612182061,3.094219220268645,4.7470169102163275
8,32,3,2.77,7.5,0.6931471805599453,0.0,1.7,0.5,3.6506582412937387,0.9932517730102833,4.495801648932726
5,25,4,3.4,4.9,0.6931471805599453,0.0,1.5,3.0999999999999996,1.7749523509116738,0.9162907318741551,4.454347296253507
16,78,15,3.81,6.8,1.6094379124341003,0.018821754240587758,5.5,1.2000000000000002,0.0,3.1354942159291497,5.697697331000253
16,79,35,2.14,5.2,0.8754687373538999,0.1510028735365274,4.9,2.8,2.4336133554004498,2.061786606441115,5.136151315957647
1,3,1,2.36,8.2,0.8754687373538999,0.0,1.0,-0.1999999999999993,2.2192034840549946,0.8754687373538999,2.089391872533004
13,68,21,4.91,6.7,1.4816045409242156,0.0,5.1,1.2999999999999998,2.0412203288596382,2.9090844668283187,5.813772258697689
3,15,3,1.56,6.8,0.6931471805599453,0.0,1.2,1.2000000000000002,2.0541237336955462,0.7884573603642702,3.1945831322991562
2,5,2,2.06,6.5,0.7419373447293773,0.0,0.9,1.5,2.6390573296152584,0.688134638736401,2.424802725718295
2,6,2,0.56,6.8,0.9162907318741551,0.0,1.2,1.2000000000000002,2.0541237336955462,1.0296194171811581,1.472472057360943
4,18,4,2.58,4.4,1.2809338454620642,0.0,2.3,3.5999999999999996,2.653241964607215,1.943048916774281,3.85946575468947
11,64,15,4.31,5.2,1.2809338454620642,0.022739486969489426,4.2,2.8,2.8094026953624978,2.478217661637204,5.6234397219736625
7,33,7,2.06,5.7,0.6931471805599453,0.0,1.9,2.3,0.0,1.0647107369924282,4.233816607508695
8,45,18,3.28,6.7,1.4586150226995167,0.0,4.2,1.2999999999999998,2.667228206581955,2.698673039289613,5.001258132283659
7,31,6,4.3,5.4,0.6931471805599453,0.0,1.8,2.5999999999999996,1.8562979903656263,1.0296194171811581,4.900076103529192
7,36,16,2.41,6.6,1.1939224684724346,0.0,3.3,1.4000000000000004,2.653241964607215,2.150598735996164,4.474605815966975
6,32,16,3.62,5.3,0.6931471805599453,0.0,2.4,2.7,3.100092288878234,1.2237754316221157,4.76080547751954
10,46,12,1.83,4.7,0.832909122935104,0.0,2.7,3.3,0.0,1.506297153514587,4.444766664495067
15,67,24,3.41,6.8,0.6931471805599453,0.01587334915629015,3.8,1.2000000000000002,3.5553480614894135,1.5686159179138452,5.435772302001884
17,88,28,3.05,7.6,1.308332819650179,0.04974209189481407,5.6,0.40000000000000036,0.0,2.780060737078482,5.596197263976263
8,31,9,3.23,6.6,0.7884573603642702,0.0,2.1,1.4000000000000004,0.0,1.2584609896100056,4.616406817914079
17,81,25,2.12,5.0,1.7047480922384253,0.14755756435761466,6.4,3.0,3.4339872044851463,3.3945083935113587,5.151671786206552
17,81,18,3.06,5.5,0.6931471805599453,0.10616019582839065,3.9,2.5,2.4849066497880004,1.589235205116581,5.516890489347485
7,35,7,3.45,5.4,0.8754687373538999,0.0,2.2,2.5999999999999996,1.8562979903656263,1.4060969884160703,4.801969761962699
8,34,17,1.43,6.5,1.0986122886681098,0.0,3.1,1.5,2.6390573296152584,1.9740810260220096,3.9043939782636548
6,28,5,2.26,6.7,0.6931471805599453,0.0,1.7,1.2999999999999998,0.0,0.9932517730102833,4.163248540869312
8,35,9,3.57,6.1,0.6931471805599453,0.0,2.1,1.9000000000000004,2.9601050959108397,1.1314021114911006,4.835885002798619
9,43,17,3.22,7.7,0.6931471805599453,0.0,2.7,0.2999999999999998,2.797281334830153,1.308332819650179,4.9377778217928645
15,72,27,4.24,5.0,0.6931471805599453,0.11867152971749864,4.1,3.0,2.772588722239781,1.62924053973028,5.724499716244923
15,65,21,3.39,5.1,1.1939224684724346,0.08250122151174369,4.4,2.9000000000000004,1.8082887711792655,2.4087452888224363,5.39974515917815
7,48,16,2.35,6.0,0.6931471805599453,0.0,2.8,2.0,0.0,1.33500106673234,4.73444252169223
6,23,8,2.62,8.1,0.6931471805599453,0.0,1.7,-0.09999999999999964,2.2082744135228043,0.9932517730102833,4.115127101404629
5,25,3,2.28,4.8,1.2237754316221157,0.0,2.4,3.2,2.3608540011180215,1.9110228900548727,4.060443010546419
10,58,15,4.01,6.0,1.3609765531356006,0.0,4.2,2.0,2.9444389791664403,2.578700529074361,5.45352463085042
16,83,27,3.93,4.5,1.252762968495368,0.16636153721522523,5.3,3.5,0.0,2.6567569067146595,5.7905410419143655
